meaningful_phrase,bias,outlet,url,sentiment,bias_score,lean_score
kushners landlords,left,https://www.propublica.org,https://www.propublica.org/article/kushner-kushnerville-apartments-tenants-lawsuits-andrew-rabinowitz-lawyer,0.0,0.7896666666666666,-0.7896666666666666
involving kushner,left,https://www.propublica.org,https://www.propublica.org/article/kushner-kushnerville-apartments-tenants-lawsuits-andrew-rabinowitz-lawyer,0.0,0.7613333333333333,-0.7613333333333333
lawyer helped kushners,left,https://www.propublica.org,https://www.propublica.org/article/kushner-kushnerville-apartments-tenants-lawsuits-andrew-rabinowitz-lawyer,0.0,0.8321333333333333,-0.8321333333333333
kushner executives,left,https://www.propublica.org,https://www.propublica.org/article/kushner-kushnerville-apartments-tenants-lawsuits-andrew-rabinowitz-lawyer,0.0,0.7875,-0.7875
utah therapists licenses,left,https://www.propublica.org,https://www.propublica.org/article/utah-life-coaches-mental-health-therapy-law,0.0,0.8889999999999999,-0.8889999999999999
requiring life coaches,left,https://www.propublica.org,https://www.propublica.org/article/utah-life-coaches-mental-health-therapy-law,0.0,0.8955333333333333,-0.8955333333333333
life coaches utah,left,https://www.propublica.org,https://www.propublica.org/article/utah-life-coaches-mental-health-therapy-law,0.0,0.8834333333333334,-0.8834333333333334
life coaches licensed,left,https://www.propublica.org,https://www.propublica.org/article/utah-life-coaches-mental-health-therapy-law,0.0,0.9054333333333333,-0.9054333333333333
utah life coaches,left,https://www.propublica.org,https://www.propublica.org/article/utah-life-coaches-mental-health-therapy-law,0.0,0.8452999999999999,-0.8452999999999999
identify shortcomings agency,left,https://www.propublica.org,https://www.propublica.org/article/doge-government-waste-fraud-approach,0.0,0.908,-0.908
agency obscene spending,left,https://www.propublica.org,https://www.propublica.org/article/doge-government-waste-fraud-approach,0.0,0.9133,-0.9133
shortcomings agency ones,left,https://www.propublica.org,https://www.propublica.org/article/doge-government-waste-fraud-approach,0.0,0.9168333333333333,-0.9168333333333333
shortcomings agency,left,https://www.propublica.org,https://www.propublica.org/article/doge-government-waste-fraud-approach,0.0,0.8111666666666667,-0.8111666666666667
agency spends staggering,left,https://www.propublica.org,https://www.propublica.org/article/doge-government-waste-fraud-approach,0.0,0.8592666666666666,-0.8592666666666666
gop lawmakers directed,left,https://www.propublica.org,https://www.propublica.org/article/north-carolina-legislature-power-grab-sexual-abuse-survivors,0.0,0.9019666666666667,-0.9019666666666667
funding sexual assault,left,https://www.propublica.org,https://www.propublica.org/article/north-carolina-legislature-power-grab-sexual-abuse-survivors,0.5,0.8672333333333334,-0.8672333333333334
favoritism gop lawmakers,left,https://www.propublica.org,https://www.propublica.org/article/north-carolina-legislature-power-grab-sexual-abuse-survivors,0.0,0.8618333333333333,-0.8618333333333333
victims away democratic,left,https://www.propublica.org,https://www.propublica.org/article/north-carolina-legislature-power-grab-sexual-abuse-survivors,0.0,0.8637,-0.8637
churches reduced funding,left,https://www.propublica.org,https://www.propublica.org/article/north-carolina-legislature-power-grab-sexual-abuse-survivors,0.0,0.8618666666666667,-0.8618666666666667
wisconsin campaign finance,left,https://www.propublica.org,https://www.propublica.org/article/wisconsin-supreme-court-race-most-expensive-us-history-elon-musk,0.0,0.8493,-0.8493
weakening wisconsin campaign,left,https://www.propublica.org,https://www.propublica.org/article/wisconsin-supreme-court-race-most-expensive-us-history-elon-musk,0.0,0.8971,-0.8971
wisconsin campaign,left,https://www.propublica.org,https://www.propublica.org/article/wisconsin-supreme-court-race-most-expensive-us-history-elon-musk,0.0,0.8142999999999999,-0.8142999999999999
election wisconsin said,left,https://www.propublica.org,https://www.propublica.org/article/wisconsin-supreme-court-race-most-expensive-us-history-elon-musk,0.0,0.9143,-0.9143
debate wisconsin,left,https://www.propublica.org,https://www.propublica.org/article/wisconsin-supreme-court-race-most-expensive-us-history-elon-musk,0.0,0.7264666666666667,-0.7264666666666667
athletes disclose nil,left,https://www.propublica.org,https://www.propublica.org/article/university-illinois-nil-basketball-college-sports-ncaa-endorsements-disclosures,0.0,0.8313666666666667,-0.8313666666666667
nil college athletes,left,https://www.propublica.org,https://www.propublica.org/article/university-illinois-nil-basketball-college-sports-ncaa-endorsements-disclosures,0.0,0.8519333333333333,-0.8519333333333333
disclosure student athlete,left,https://www.propublica.org,https://www.propublica.org/article/university-illinois-nil-basketball-college-sports-ncaa-endorsements-disclosures,0.0,0.8381,-0.8381
nil deals athletes,left,https://www.propublica.org,https://www.propublica.org/article/university-illinois-nil-basketball-college-sports-ncaa-endorsements-disclosures,0.0,0.7882000000000001,-0.7882000000000001
athlete nil information,left,https://www.propublica.org,https://www.propublica.org/article/university-illinois-nil-basketball-college-sports-ncaa-endorsements-disclosures,0.0,0.8402666666666666,-0.8402666666666666
television exoneration edgar,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-minneapolis-wrongful-conviction-barrientos-quintana,0.0,0.8535,-0.8535
involvement television exoneration,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-minneapolis-wrongful-conviction-barrientos-quintana,0.0,0.8948999999999999,-0.8948999999999999
barrientos quintana crime,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-minneapolis-wrongful-conviction-barrientos-quintana,0.0,0.8911666666666666,-0.8911666666666666
crime barrientos quintana,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-minneapolis-wrongful-conviction-barrientos-quintana,0.0,0.8826333333333333,-0.8826333333333333
murder investigation,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-minneapolis-wrongful-conviction-barrientos-quintana,0.0,0.8134,-0.8134
utah ex therapist,left,https://www.propublica.org,https://www.propublica.org/article/scott-owen-utah-therapist-sexual-abuse-prison-sentence,0.0,0.8348666666666666,-0.8348666666666666
sexually abused sam,left,https://www.propublica.org,https://www.propublica.org/article/scott-owen-utah-therapist-sexual-abuse-prison-sentence,0.5,0.8920666666666667,-0.8920666666666667
therapist scott owen,left,https://www.propublica.org,https://www.propublica.org/article/scott-owen-utah-therapist-sexual-abuse-prison-sentence,0.0,0.8690333333333333,-0.8690333333333333
ex therapist scott,left,https://www.propublica.org,https://www.propublica.org/article/scott-owen-utah-therapist-sexual-abuse-prison-sentence,0.0,0.8882333333333333,-0.8882333333333333
owen sexually abused,left,https://www.propublica.org,https://www.propublica.org/article/scott-owen-utah-therapist-sexual-abuse-prison-sentence,0.5,0.8489666666666666,-0.8489666666666666
infant formula safest,left,https://www.propublica.org,https://www.propublica.org/article/baby-formula-abbot-sturgis-michigan-shortages-unsanitary-conditions-workers-say,0.0,0.8442999999999999,-0.8442999999999999
oversight infant formula,left,https://www.propublica.org,https://www.propublica.org/article/baby-formula-abbot-sturgis-michigan-shortages-unsanitary-conditions-workers-say,0.0,0.8857333333333334,-0.8857333333333334
oversees baby formula,left,https://www.propublica.org,https://www.propublica.org/article/baby-formula-abbot-sturgis-michigan-shortages-unsanitary-conditions-workers-say,0.0,0.8792,-0.8792
swabbed infant formula,left,https://www.propublica.org,https://www.propublica.org/article/baby-formula-abbot-sturgis-michigan-shortages-unsanitary-conditions-workers-say,0.0,0.8778333333333334,-0.8778333333333334
baby formula factory,left,https://www.propublica.org,https://www.propublica.org/article/baby-formula-abbot-sturgis-michigan-shortages-unsanitary-conditions-workers-say,0.0,0.8649999999999999,-0.8649999999999999
investigative reporters covered,left,https://www.propublica.org,https://www.propublica.org/article/second-trump-presidency-issues-contact,0.0,0.9527333333333333,-0.9527333333333333
reporter exploring federal,left,https://www.propublica.org,https://www.propublica.org/article/second-trump-presidency-issues-contact,0.0,0.8503666666666666,-0.8503666666666666
investigative reporters,left,https://www.propublica.org,https://www.propublica.org/article/second-trump-presidency-issues-contact,0.0,0.7994,-0.7994
investigative journalism,left,https://www.propublica.org,https://www.propublica.org/article/second-trump-presidency-issues-contact,0.0,0.8626999999999999,-0.8626999999999999
hitting rigorous journalism,left,https://www.propublica.org,https://www.propublica.org/article/second-trump-presidency-issues-contact,0.0,0.9069666666666666,-0.9069666666666666
delays criminal cases,left,https://www.propublica.org,https://www.propublica.org/article/alaska-supreme-court-limits-pretrial-delays,-0.4,0.8612333333333333,-0.8612333333333333
criminal cases postponed,left,https://www.propublica.org,https://www.propublica.org/article/alaska-supreme-court-limits-pretrial-delays,-0.4,0.8670666666666667,-0.8670666666666667
delays caused attorneys,left,https://www.propublica.org,https://www.propublica.org/article/alaska-supreme-court-limits-pretrial-delays,0.0,0.8129,-0.8129
criminal defendants wait,left,https://www.propublica.org,https://www.propublica.org/article/alaska-supreme-court-limits-pretrial-delays,-0.4,0.8985666666666666,-0.8985666666666666
alaska supreme court,left,https://www.propublica.org,https://www.propublica.org/article/alaska-supreme-court-limits-pretrial-delays,0.0,0.8602666666666666,-0.8602666666666666
deported flight attendants,left,https://www.propublica.org,https://www.propublica.org/article/inside-ice-air-deportation-flights,0.0,0.8731666666666666,-0.8731666666666666
restraint globalx deportation,left,https://www.propublica.org,https://www.propublica.org/article/inside-ice-air-deportation-flights,0.0,0.8895666666666667,-0.8895666666666667
globalx deportation plane,left,https://www.propublica.org,https://www.propublica.org/article/inside-ice-air-deportation-flights,0.0,0.9248333333333333,-0.9248333333333333
detainees helped plane,left,https://www.propublica.org,https://www.propublica.org/article/inside-ice-air-deportation-flights,0.0,0.8606333333333334,-0.8606333333333334
attendants responsibility detainees,left,https://www.propublica.org,https://www.propublica.org/article/inside-ice-air-deportation-flights,0.0,0.8762,-0.8762
national debt trump,left,https://www.propublica.org,https://www.propublica.org/article/national-debt-trump,0.0,0.8978666666666667,-0.8978666666666667
debt increased trump,left,https://www.propublica.org,https://www.propublica.org/article/national-debt-trump,0.0,0.8446666666666666,-0.8446666666666666
debt trump,left,https://www.propublica.org,https://www.propublica.org/article/national-debt-trump,0.0,0.6963666666666667,-0.6963666666666667
debt trump unilaterally,left,https://www.propublica.org,https://www.propublica.org/article/national-debt-trump,-0.5,0.8298333333333333,-0.8298333333333333
financed debt trump,left,https://www.propublica.org,https://www.propublica.org/article/national-debt-trump,0.0,0.8717666666666667,-0.8717666666666667
propublica housing agency,left,https://www.propublica.org,https://www.propublica.org/article/hud-cryptocurrency-blockchain-democrats-maxine-waters,0.0,0.8844,-0.8844
reporting propublica housing,left,https://www.propublica.org,https://www.propublica.org/article/hud-cryptocurrency-blockchain-democrats-maxine-waters,0.0,0.9007666666666667,-0.9007666666666667
told propublica department,left,https://www.propublica.org,https://www.propublica.org/article/hud-cryptocurrency-blockchain-democrats-maxine-waters,0.0,0.9201666666666667,-0.9201666666666667
housing agency recently,left,https://www.propublica.org,https://www.propublica.org/article/hud-cryptocurrency-blockchain-democrats-maxine-waters,0.0,0.8563333333333333,-0.8563333333333333
unregulated security housing,left,https://www.propublica.org,https://www.propublica.org/article/hud-cryptocurrency-blockchain-democrats-maxine-waters,0.0,0.8379333333333333,-0.8379333333333333
police reality television,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-dallas-memphis-mobile,0.0,0.8545333333333334,-0.8545333333333334
crime reality television,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-dallas-memphis-mobile,0.0,0.856,-0.856
propublica reported detectives,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-dallas-memphis-mobile,0.0,0.8304333333333332,-0.8304333333333332
police reality,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-dallas-memphis-mobile,0.0,0.7278666666666668,-0.7278666666666668
police popular reality,left,https://www.propublica.org,https://www.propublica.org/article/first-48-reality-tv-police-dallas-memphis-mobile,0.6,0.8561666666666667,-0.8561666666666667
american defense spending,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/u-s-wants-nato-and-canada-to-spend-5-percent-of-gdp-on-defense/,0.0,0.9151333333333334,0.9151333333333334
defense spending european,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/u-s-wants-nato-and-canada-to-spend-5-percent-of-gdp-on-defense/,0.0,0.8523999999999999,0.8523999999999999
gdp military spending,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/u-s-wants-nato-and-canada-to-spend-5-percent-of-gdp-on-defense/,-0.1,0.9178000000000001,0.9178000000000001
defense spending rubio,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/u-s-wants-nato-and-canada-to-spend-5-percent-of-gdp-on-defense/,0.0,0.8612333333333333,0.8612333333333333
billion military spending,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/u-s-wants-nato-and-canada-to-spend-5-percent-of-gdp-on-defense/,-0.1,0.9277666666666667,0.9277666666666667
title ix prohibits,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/#disqus_thread,0.0,0.8950666666666667,0.8950666666666667
ix prohibits discrimination,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/#disqus_thread,0.0,0.8983,0.8983
violated title ix,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/#disqus_thread,0.0,0.8801,0.8801
title ix protect,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/#disqus_thread,0.0,0.9057,0.9057
enforcing title ix,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/#disqus_thread,0.0,0.8936999999999999,0.8936999999999999
transgender policies,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/,0.0,0.7529666666666667,0.7529666666666667
pro transgender policies,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/,0.0,0.9526333333333333,0.9526333333333333
transgender surgeries inmates,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/,0.0,0.8694333333333333,0.8694333333333333
transgender policies catering,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/,0.0,0.8314,0.8314
surgeries inmates walkout,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/democrat-lawmakers-in-georgia-stage-walkout-to-protest-bill-stopping-taxpayer-funds-for-transgender-surgeries-for-inmates/,0.0,0.8715,0.8715
powell cut rates,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/trump-urges-fed-chair-jerome-powell-to-cut-interest-rates/,0.0,0.8540000000000001,0.8540000000000001
powell lower rates,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/trump-urges-fed-chair-jerome-powell-to-cut-interest-rates/,0.0,0.872,0.872
trump lowering rates,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/trump-urges-fed-chair-jerome-powell-to-cut-interest-rates/,0.0,0.8764333333333334,0.8764333333333334
powell predicted tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/trump-urges-fed-chair-jerome-powell-to-cut-interest-rates/,0.0,0.8474333333333334,0.8474333333333334
powell slash rates,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/trump-urges-fed-chair-jerome-powell-to-cut-interest-rates/,0.0,0.862,0.862
trade exemptions china,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/trump-eliminates-china-hong-kong-trade-exemptions-combat-illicit-substance-imports/,0.0,0.9058,0.9058
import duties taxes,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/trump-eliminates-china-hong-kong-trade-exemptions-combat-illicit-substance-imports/,0.0,0.8852666666666668,0.8852666666666668
tariffs various,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/trump-eliminates-china-hong-kong-trade-exemptions-combat-illicit-substance-imports/,0.0,0.7063333333333333,0.7063333333333333
sweeping tariff,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/trump-eliminates-china-hong-kong-trade-exemptions-combat-illicit-substance-imports/,0.0,0.7911666666666667,0.7911666666666667
tariffs various nations,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/03/trump-eliminates-china-hong-kong-trade-exemptions-combat-illicit-substance-imports/,0.0,0.8714,0.8714
unlawful ballots ensure,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/north-carolina-appeals-court-rules-over-60k-voters-must-verify-eligibility/#disqus_thread,0.0,0.9264333333333333,0.9264333333333333
ballots counted ruling,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/north-carolina-appeals-court-rules-over-60k-voters-must-verify-eligibility/#disqus_thread,0.0,0.9167,0.9167
challenges unlawful ballots,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/north-carolina-appeals-court-rules-over-60k-voters-must-verify-eligibility/#disqus_thread,0.0,0.9003,0.9003
disenfranchises lawful voters,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/north-carolina-appeals-court-rules-over-60k-voters-must-verify-eligibility/#disqus_thread,0.0,0.8506666666666667,0.8506666666666667
unlawful ballot,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/north-carolina-appeals-court-rules-over-60k-voters-must-verify-eligibility/#disqus_thread,0.0,0.8092333333333334,0.8092333333333334
trump recipricol tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/,0.0,0.8537666666666667,0.8537666666666667
trump faces tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/,0.0,0.8417333333333333,0.8417333333333333
trump reciprocal tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/,0.0,0.8862333333333333,0.8862333333333333
pushing tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/,0.0,0.7812333333333333,0.7812333333333333
trump board tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/,0.0,0.8261,0.8261
nomination harmeet dhillon,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/republican-sen-lisa-murkowski-voted-against-nomination-harmeet-dhillon/,0.0,0.8256333333333333,0.8256333333333333
nomination dhillon,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/republican-sen-lisa-murkowski-voted-against-nomination-harmeet-dhillon/,0.0,0.7722333333333333,0.7722333333333333
voted nomination harmeet,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/republican-sen-lisa-murkowski-voted-against-nomination-harmeet-dhillon/,0.0,0.8878,0.8878
december nomination dhillon,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/republican-sen-lisa-murkowski-voted-against-nomination-harmeet-dhillon/,0.0,0.8795999999999999,0.8795999999999999
nomination harmeet,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/republican-sen-lisa-murkowski-voted-against-nomination-harmeet-dhillon/,0.0,0.7750666666666667,0.7750666666666667
walmart boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/,0.0,0.7806666666666667,0.7806666666666667
walmart endure boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/,0.0,0.8387666666666668,0.8387666666666668
organizing walmart boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/,0.0,0.8966666666666666,0.8966666666666666
walmart boycott begins,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/,0.0,0.8796666666666667,0.8796666666666667
known amazon boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/,0.0,0.8891,0.8891
trump recipricol tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/#disqus_thread,0.0,0.8537666666666667,0.8537666666666667
trump faces tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/#disqus_thread,0.0,0.8417333333333333,0.8417333333333333
trump reciprocal tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/#disqus_thread,0.0,0.8862333333333333,0.8862333333333333
pushing tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/#disqus_thread,0.0,0.7812333333333333,0.7812333333333333
trump board tariffs,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/flip-flop-longtime-free-trade-opponent-bernie-sanders-now-calls-trumps-tariffs-unacceptable/#disqus_thread,0.0,0.8261,0.8261
title ix prohibits,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/,0.0,0.8950666666666667,0.8950666666666667
ix prohibits discrimination,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/,0.0,0.8983,0.8983
violated title ix,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/,0.0,0.8801,0.8801
title ix protect,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/,0.0,0.9057,0.9057
enforcing title ix,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/education-dept-creates-special-investigations-team-to-handle-staggering-volume-of-title-ix-complaints/,0.0,0.8936999999999999,0.8936999999999999
walmart boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/#disqus_thread,0.0,0.7806666666666667,0.7806666666666667
walmart endure boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/#disqus_thread,0.0,0.8387666666666668,0.8387666666666668
organizing walmart boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/#disqus_thread,0.0,0.8966666666666666,0.8966666666666666
walmart boycott begins,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/#disqus_thread,0.0,0.8796666666666667,0.8796666666666667
known amazon boycott,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/woke-backlash-leftists-organize-walmart-boycott-over-dei-rollback/#disqus_thread,0.0,0.8891,0.8891
hakeem jeffries senate,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/#disqus_thread,0.0,0.8650000000000001,0.8650000000000001
democrat break jeffries,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/#disqus_thread,0.0,0.8567333333333332,0.8567333333333332
jeffries senate democrat,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/#disqus_thread,0.0,0.8901333333333333,0.8901333333333333
jeffries democrat leader,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/#disqus_thread,0.0,0.8806666666666666,0.8806666666666666
jeffries senate,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/house-democrats-jump-ship-as-hakeem-jeffries-hits-choppy-waters/#disqus_thread,0.0,0.7974666666666667,0.7974666666666667
tariffs wednesday trump,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/,0.0,0.8127333333333334,0.8127333333333334
january walmart ceo,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/,0.0,0.9422333333333333,0.9422333333333333
corporate america trump,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/,0.0,0.8568666666666666,0.8568666666666666
walmart ceo doug,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/,0.0,0.9007333333333333,0.9007333333333333
walmart ceo,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/big-retail-opposes-trumps-america-first-reciprocal-tariffs/,0.0,0.7092333333333333,0.7092333333333333
china spokesperson mckinsey,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/,0.0,0.8525666666666667,0.8525666666666667
mckinsey work china,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/,0.0,0.8207,0.8207
mckinsey china linked,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/,0.0,0.8529,0.8529
mckinsey china,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/,0.0,0.7622666666666666,0.7622666666666666
chinese government committee,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/,0.0,0.8639,0.8639
china spokesperson mckinsey,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/#disqus_thread,0.0,0.8525666666666667,0.8525666666666667
mckinsey work china,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/#disqus_thread,0.0,0.8207,0.8207
mckinsey china linked,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/#disqus_thread,0.0,0.8529,0.8529
mckinsey china,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/#disqus_thread,0.0,0.7622666666666666,0.7622666666666666
chinese government committee,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/mckinsey-ccp-china-conference/#disqus_thread,0.0,0.8639,0.8639
fact checkers announced,right,https://www.breitbart.com,https://www.breitbart.com/politics/2025/04/04/meta-to-shutter-fact-checking-in-the-united-states-monday/#disqus_thread,0.0,0.9155333333333333,0.9155333333333333
